Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Source,Наличные_USD_Покупка,Наличные_USD_Продажа,Безналичные_USD_Покупка,Безналичные_USD_Продажа,Наличные_KZT_Покупка,Наличные_KZT_Продажа,Безналичные_KZT_Покупка,Безналичные_KZT_Продажа,Наличные_EUR_Покупка,Наличные_EUR_Продажа,Безналичные_EUR_Покупка,Безналичные_EUR_Продажа,Наличные_RUB_Покупка,Наличные_RUB_Продажа,Безналичные_RUB_Покупка,Безналичные_RUB_Продажа
2024-07-22,1.00,7 931.50,7 971.00,NBKR,,,,,,,,,,,,,,,,
2024-07-23,1.00,7 899.00,7 938.00,NBKR,,,,,,,,,,,,,,,,
2024-07-23,2.00,14 520.50,14 579.00,NBKR,,,,,,,,,,,,,,,,
2024-07-23,5.00,34 376.50,34 479.50,NBKR,,,,,,,,,,,,,,,,
2024-07-23,10.00,67 843.50,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-23,31.1035,208 105.50,211 227.50,NBKR,,,,,,,,,,,,,,,,
2024-07-23,100.00,658 784.50,678 548.00,NBKR,,,,,,,,,,,,,,,,
2024-07-24,1.00,7 909.00,7 948.50,NBKR,,,,,,,,,,,,,,,,
2024-07-24,2.00,14 541.00,14 599.50,NBKR,,,,,,,,,,,,,,,,
2024-07-24,5.00,34 428.00,34 531.50,NBKR,,,,,,,,,,,,,,,,
2024-07-24,10.00,67 946.50,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-24,31.1035,208 425.00,211 551.50,NBKR,,,,,,,,,,,,,,,,
2024-07-24,100.00,659 810.50,679 605.00,NBKR,,,,,,,,,,,,,,,,
2024-07-25,10.00,68 336.50,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-25,100.00,663 703.00,683 614.00,NBKR,,,,,,,,,,,,,,,,
2024-07-25,31.1035,209 635.50,212 780.00,NBKR,,,,,,,,,,,,,,,,
2024-07-25,1.00,7 947.50,7 987.50,NBKR,,,,,,,,,,,,,,,,
2024-07-25,2.00,14 618.50,14 677.00,NBKR,,,,,,,,,,,,,,,,
2024-07-25,5.00,34 623.00,34 726.50,NBKR,,,,,,,,,,,,,,,,
2024-07-26,1.00,7 791.50,7 830.50,NBKR,,,,,,,,,,,,,,,,
2024-07-26,2.00,14 306.00,14 363.00,NBKR,,,,,,,,,,,,,,,,
2024-07-26,5.00,33 836.00,33 937.50,NBKR,,,,,,,,,,,,,,,,
2024-07-26,10.00,66 763.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-26,31.1035,204 749.00,208 773.50,NBKR,,,,,,,,,,,,,,,,
2024-07-26,100.00,647 992.50,667 432.50,NBKR,,,,,,,,,,,,,,,,
2024-07-29,31.1035,206 212.50,209 306.00,NBKR,,,,,,,,,,,,,,,,
2024-07-29,10.00,67 234.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-29,100.00,652 698.00,672 279.00,NBKR,,,,,,,,,,,,,,,,
2024-07-29,2.00,14 399.50,14 457.00,NBKR,,,,,,,,,,,,,,,,
2024-07-29,1.00,7 838.00,7 877.50,NBKR,,,,,,,,,,,,,,,,
2024-07-29,5.00,34 072.00,34 174.00,NBKR,,,,,,,,,,,,,,,,
2024-07-30,100.00,653 967.50,673 586.50,NBKR,,,,,,,,,,,,,,,,
2024-07-30,31.1035,206 607.50,209 706.50,NBKR,,,,,,,,,,,,,,,,
2024-07-30,10.00,67 361.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-30,1.00,7 851.00,7 890.00,NBKR,,,,,,,,,,,,,,,,
2024-07-30,2.00,14 425.00,14 482.50,NBKR,,,,,,,,,,,,,,,,
2024-07-30,5.00,34 135.50,34 238.00,NBKR,,,,,,,,,,,,,,,,
2024-07-31,1.00,7 848.50,7 888.00,NBKR,,,,,,,,,,,,,,,,
2024-07-31,2.00,14 420.00,14 478.00,NBKR,,,,,,,,,,,,,,,,
2024-07-31,5.00,34 124.00,34 226.00,NBKR,,,,,,,,,,,,,,,,
2024-07-31,10.00,67 338.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-31,31.1035,206 536.00,209 634.00,NBKR,,,,,,,,,,,,,,,,
2024-07-31,100.00,653 738.00,673 350.00,NBKR,,,,,,,,,,,,,,,,
2024-08-01,100.00,663 477.00,683 381.50,NBKR,,,,,,,,,,,,,,,,
2024-08-01,31.1035,209 565.50,212 709.00,NBKR,,,,,,,,,,,,,,,,
2024-08-01,10.00,68 313.50,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-08-01,1.00,7 945.50,7 985.00,NBKR,,,,,,,,,,,,,,,,
2024-08-01,2.00,14 614.00,14 672.50,NBKR,,,,,,,,,,,,,,,,
2024-08-01,5.00,34 611.50,34 715.50,NBKR,,,,,,,,,,,,,,,,
2024-08-02,31.1035,211 939.00,215 118.00,NBKR,,,,,,,,,,,,,,,,
2024-08-02,100.00,671 109.00,691 242.00,NBKR,,,,,,,,,,,,,,,,
2024-08-02,10.00,69 078.00,69 216.00,NBKR,,,,,,,,,,,,,,,,
2024-08-02,1.00,8 021.50,8 061.50,NBKR,,,,,,,,,,,,,,,,
2024-08-02,2.00,14 766.00,14 825.00,NBKR,,,,,,,,,,,,,,,,
2024-08-02,5.00,34 994.00,35 098.50,NBKR,,,,,,,,,,,,,,,,
2024-08-05,1.00,8 062.50,8 103.00,NBKR,,,,,,,,,,,,,,,,
2024-08-05,2.00,14 848.50,14 907.50,NBKR,,,,,,,,,,,,,,,,
2024-08-05,5.00,35 201.00,35 306.50,NBKR,,,,,,,,,,,,,,,,
2024-08-05,10.00,69 492.00,69 631.00,NBKR,,,,,,,,,,,,,,,,
2024-08-05,31.1035,213 225.00,216 423.00,NBKR,,,,,,,,,,,,,,,,
2024-08-05,100.00,675 242.50,695 499.50,NBKR,,,,,,,,,,,,,,,,
2024-08-06,10.00,67 800.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-08-06,31.1035,207 969.50,211 089.00,NBKR,,,,,,,,,,,,,,,,
2024-08-06,100.00,658 347.00,678 097.50,NBKR,,,,,,,,,,,,,,,,
2024-08-06,5.00,34 354.50,34 457.50,NBKR,,,,,,,,,,,,,,,,
2024-08-06,1.00,7 894.50,7 934.00,NBKR,,,,,,,,,,,,,,,,
2024-08-06,2.00,14 512.00,14 570.00,NBKR,,,,,,,,,,,,,,,,
2024-08-07,1.00,7 908.00,7 947.50,NBKR,,,,,,,,,,,,,,,,
2024-08-07,2.00,14 539.00,14 597.50,NBKR,,,,,,,,,,,,,,,,
2024-08-07,5.00,34 423.00,34 526.50,NBKR,,,,,,,,,,,,,,,,
2024-08-07,10.00,67 937.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-08-07,31.1035,208 395.00,211 521.00,NBKR,,,,,,,,,,,,,,,,
2024-08-07,100.00,659 715.50,679 507.00,NBKR,,,,,,,,,,,,,,,,
2024-08-08,31.1035,209 090.50,212 227.00,NBKR,,,,,,,,,,,,,,,,
2024-08-08,10.00,68 161.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-08-08,100.00,661 951.50,681 810.00,NBKR,,,,,,,,,,,,,,,,
2024-08-08,2.00,14 583.50,14 642.00,NBKR,,,,,,,,,,,,,,,,
2024-08-08,1.00,7 930.50,7 970.00,NBKR,,,,,,,,,,,,,,,,
2024-08-08,5.00,34 535.00,34 639.00,NBKR,,,,,,,,,,,,,,,,
2024-08-09,31.1035,211 027.00,214 192.50,NBKR,,,,,,,,,,,,,,,,
2024-08-09,10.00,68 784.50,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-08-09,100.00,668 177.00,688 222.50,NBKR,,,,,,,,,,,,,,,,
2024-08-09,2.00,14 707.50,14 766.50,NBKR,,,,,,,,,,,,,,,,
2024-08-09,1.00,7 992.00,8 032.00,NBKR,,,,,,,,,,,,,,,,
2024-08-09,5.00,34 847.00,34 951.50,NBKR,,,,,,,,,,,,,,,,
2024-08-12,1.00,8 054.50,8 095.00,NBKR,,,,,,,,,,,,,,,,
2024-08-12,2.00,14 832.50,14 892.00,NBKR,,,,,,,,,,,,,,,,
2024-08-12,5.00,35 161.00,35 266.50,NBKR,,,,,,,,,,,,,,,,
2024-08-12,10.00,69 413.00,69 551.50,NBKR,,,,,,,,,,,,,,,,
2024-08-12,31.1035,212 979.00,216 173.50,NBKR,,,,,,,,,,,,,,,,
2024-08-12,100.00,674 452.00,694 685.50,NBKR,,,,,,,,,,,,,,,,
2024-08-13,31.1035,214 986.00,218 210.50,NBKR,,,,,,,,,,,,,,,,
2024-08-13,10.00,70 059.00,70 199.00,NBKR,,,,,,,,,,,,,,,,
2024-08-13,100.00,680 904.50,701 331.50,NBKR,,,,,,,,,,,,,,,,
2024-08-13,2.00,14 961.00,15 021.00,NBKR,,,,,,,,,,,,,,,,
2024-08-13,5.00,35 484.50,35 590.50,NBKR,,,,,,,,,,,,,,,,
2024-08-13,1.00,8 119.00,8 159.50,NBKR,,,,,,,,,,,,,,,,
2024-08-14,1.00,8 197.00,8 238.00,NBKR,,,,,,,,,,,,,,,,
2024-08-14,2.00,15 117.50,15 178.00,NBKR,,,,,,,,,,,,,,,,
2024-08-14,5.00,35 877.50,35 985.00,NBKR,,,,,,,,,,,,,,,,
2024-08-14,10.00,70 845.50,70 987.00,NBKR,,,,,,,,,,,,,,,,
2024-08-14,31.1035,217 427.50,220 689.00,NBKR,,,,,,,,,,,,,,,,
2024-08-14,100.00,688 754.50,709 417.00,NBKR,,,,,,,,,,,,,,,,
2024-08-15,1.00,8 158.50,8 199.50,NBKR,,,,,,,,,,,,,,,,
2024-08-15,2.00,15 040.00,15 100.50,NBKR,,,,,,,,,,,,,,,,
2024-08-15,5.00,35 683.50,35 790.50,NBKR,,,,,,,,,,,,,,,,
2024-08-15,10.00,70 457.00,70 598.00,NBKR,,,,,,,,,,,,,,,,
2024-08-15,31.1035,216 222.00,219 465.50,NBKR,,,,,,,,,,,,,,,,
2024-08-15,100.00,684 878.50,705 424.50,NBKR,,,,,,,,,,,,,,,,
2024-08-16,100.00,682 111.00,702 574.00,NBKR,,,,,,,,,,,,,,,,
2024-08-16,10.00,70 180.00,70 320.50,NBKR,,,,,,,,,,,,,,,,
2024-08-16,31.1035,215 361.00,218 591.50,NBKR,,,,,,,,,,,,,,,,
2024-08-16,5.00,35 544.50,35 651.50,NBKR,,,,,,,,,,,,,,,,
2024-08-16,1.00,8 131.00,8 171.50,NBKR,,,,,,,,,,,,,,,,
2024-08-16,2.00,14 985.00,15 045.00,NBKR,,,,,,,,,,,,,,,,
2024-08-19,1.00,8 238.50,8 279.50,NBKR,,,,,,,,,,,,,,,,
2024-08-19,2.00,15 200.00,15 260.50,NBKR,,,,,,,,,,,,,,,,
2024-08-19,5.00,36 085.00,36 193.00,NBKR,,,,,,,,,,,,,,,,
2024-08-19,10.00,71 260.50,71 403.00,NBKR,,,,,,,,,,,,,,,,
2024-08-19,31.1035,218 716.50,221 997.00,NBKR,,,,,,,,,,,,,,,,
2024-08-19,100.00,692 897.50,713 684.50,NBKR,,,,,,,,,,,,,,,,
2024-08-20,1.00,8 262.50,8 303.50,NBKR,,,,,,,,,,,,,,,,
2024-08-20,2.00,15 248.00,15 309.00,NBKR,,,,,,,,,,,,,,,,
2024-08-20,5.00,36 205.50,36 314.00,NBKR,,,,,,,,,,,,,,,,
2024-08-20,10.00,71 502.00,71 645.00,NBKR,,,,,,,,,,,,,,,,
2024-08-20,31.1035,219 466.00,222 758.00,NBKR,,,,,,,,,,,,,,,,
2024-08-20,100.00,695 308.50,716 168.00,NBKR,,,,,,,,,,,,,,,,
2024-08-21,31.1035,222 413.50,225 750.00,NBKR,,,,,,,,,,,,,,,,
2024-08-21,10.00,72 451.00,72 595.50,NBKR,,,,,,,,,,,,,,,,
2024-08-21,100.00,704 784.00,725 928.00,NBKR,,,,,,,,,,,,,,,,
2024-08-21,2.00,15 436.50,15 498.00,NBKR,,,,,,,,,,,,,,,,
2024-08-21,1.00,8 356.50,8 398.50,NBKR,,,,,,,,,,,,,,,,
2024-08-21,5.00,36 680.00,36 790.00,NBKR,,,,,,,,,,,,,,,,
2024-08-22,1.00,8 264.50,8 305.50,NBKR,,,,,,,,,,,,,,,,
2024-08-22,2.00,15 252.00,15 313.00,NBKR,,,,,,,,,,,,,,,,
2024-08-22,5.00,36 216.00,36 324.50,NBKR,,,,,,,,,,,,,,,,
2024-08-22,10.00,71 522.50,71 665.50,NBKR,,,,,,,,,,,,,,,,
2024-08-22,31.1035,219 530.00,222 823.00,NBKR,,,,,,,,,,,,,,,,
2024-08-22,100.00,695 514.00,716 379.00,NBKR,,,,,,,,,,,,,,,,
2024-08-23,31.1035,217 972.00,221 241.50,NBKR,,,,,,,,,,,,,,,,
2024-08-23,10.00,71 020.50,71 162.50,NBKR,,,,,,,,,,,,,,,,
2024-08-23,100.00,690 505.00,711 220.00,NBKR,,,,,,,,,,,,,,,,
2024-08-23,2.00,15 152.00,15 213.00,NBKR,,,,,,,,,,,,,,,,
2024-08-23,1.00,8 214.50,8 255.50,NBKR,,,,,,,,,,,,,,,,
2024-08-23,5.00,35 965.00,36 073.00,NBKR,,,,,,,,,,,,,,,,
2024-08-26,31.1035,219 988.50,223 288.00,NBKR,,,,,,,,,,,,,,,,
2024-08-26,10.00,71 670.00,71 813.00,NBKR,,,,,,,,,,,,,,,,
2024-08-26,100.00,696 987.00,717 897.00,NBKR,,,,,,,,,,,,,,,,
2024-08-26,2.00,15 281.00,15 342.50,NBKR,,,,,,,,,,,,,,,,
2024-08-26,1.00,8 279.00,8 320.50,NBKR,,,,,,,,,,,,,,,,
2024-08-26,5.00,36 289.50,36 398.50,NBKR,,,,,,,,,,,,,,,,
2024-08-27,1.00,8 268.50,8 310.00,NBKR,,,,,,,,,,,,,,,,
2024-08-27,2.00,15 260.50,15 321.50,NBKR,,,,,,,,,,,,,,,,
2024-08-27,5.00,36 237.50,36 346.00,NBKR,,,,,,,,,,,,,,,,
2024-08-27,10.00,71 565.00,71 708.00,NBKR,,,,,,,,,,,,,,,,
2024-08-27,31.1035,219 662.50,222 957.50,NBKR,,,,,,,,,,,,,,,,
2024-08-27,100.00,695 940.00,716 818.50,NBKR,,,,,,,,,,,,,,,,
2024-08-28,31.1035,219 252.50,222 541.00,NBKR,,,,,,,,,,,,,,,,
2024-08-28,100.00,694 621.50,715 460.00,NBKR,,,,,,,,,,,,,,,,
2024-08-28,10.00,71 433.00,71 576.00,NBKR,,,,,,,,,,,,,,,,
2024-08-28,5.00,36 171.00,36 279.50,NBKR,,,,,,,,,,,,,,,,
2024-08-28,2.00,15 234.00,15 295.00,NBKR,,,,,,,,,,,,,,,,
2024-08-28,1.00,8 255.50,8 296.50,NBKR,,,,,,,,,,,,,,,,
2024-08-29,1.00,8 243.50,8 284.50,NBKR,,,,,,,,,,,,,,,,
2024-08-29,2.00,15 210.50,15 271.00,NBKR,,,,,,,,,,,,,,,,
2024-08-29,5.00,36 111.50,36 219.50,NBKR,,,,,,,,,,,,,,,,
2024-08-29,10.00,71 313.00,71 455.50,NBKR,,,,,,,,,,,,,,,,
2024-08-29,31.1035,218 880.00,222 163.50,NBKR,,,,,,,,,,,,,,,,
2024-08-29,100.00,693 424.00,714 227.00,NBKR,,,,,,,,,,,,,,,,
2024-08-30,31.1035,219 864.50,223 162.50,NBKR,,,,,,,,,,,,,,,,
2024-08-30,10.00,71 630.00,71 773.00,NBKR,,,,,,,,,,,,,,,,
2024-08-30,100.00,696 588.50,717 486.00,NBKR,,,,,,,,,,,,,,,,
2024-08-30,2.00,15 273.50,15 334.50,NBKR,,,,,,,,,,,,,,,,
2024-08-30,1.00,8 275.00,8 316.50,NBKR,,,,,,,,,,,,,,,,
2024-08-30,5.00,36 269.50,36 378.50,NBKR,,,,,,,,,,,,,,,,
2024-09-02,31.1035,219 105.00,222 391.50,NBKR,,,,,,,,,,,,,,,,
2024-09-02,10.00,71 385.50,71 528.00,NBKR,,,,,,,,,,,,,,,,
2024-09-02,100.00,694 147.00,714 971.50,NBKR,,,,,,,,,,,,,,,,
2024-09-02,2.00,15 224.50,15 285.50,NBKR,,,,,,,,,,,,,,,,
2024-09-02,1.00,8 250.50,8 292.00,NBKR,,,,,,,,,,,,,,,,
2024-09-02,5.00,36 147.50,36 256.00,NBKR,,,,,,,,,,,,,,,,
2024-09-03,1.00,8 196.00,8 237.00,NBKR,,,,,,,,,,,,,,,,
2024-09-03,2.00,15 115.00,15 175.50,NBKR,,,,,,,,,,,,,,,,
2024-09-03,5.00,35 871.50,35 979.00,NBKR,,,,,,,,,,,,,,,,
2024-09-03,10.00,70 833.50,70 975.50,NBKR,,,,,,,,,,,,,,,,
2024-09-03,31.1035,217 391.00,220 652.00,NBKR,,,,,,,,,,,,,,,,
2024-09-03,100.00,688 637.50,709 296.50,NBKR,,,,,,,,,,,,,,,,
2024-09-04,31.1035,215 493.50,218 726.00,NBKR,,,,,,,,,,,,,,,,
2024-09-04,10.00,70 222.50,70 363.00,NBKR,,,,,,,,,,,,,,,,
2024-09-04,100.00,682 536.00,703 012.00,NBKR,,,,,,,,,,,,,,,,
2024-09-04,2.00,14 993.50,15 053.50,NBKR,,,,,,,,,,,,,,,,
2024-09-04,1.00,8 135.00,8 176.00,NBKR,,,,,,,,,,,,,,,,
2024-09-04,5.00,35 566.00,35 672.50,NBKR,,,,,,,,,,,,,,,,
2024-09-05,1.00,8 138.00,8 179.00,NBKR,,,,,,,,,,,,,,,,
2024-09-05,2.00,14 999.50,15 059.50,NBKR,,,,,,,,,,,,,,,,
2024-09-05,5.00,35 581.50,35 688.50,NBKR,,,,,,,,,,,,,,,,
2024-09-05,10.00,70 253.50,70 394.00,NBKR,,,,,,,,,,,,,,,,
2024-09-05,31.1035,215 590.00,218 823.50,NBKR,,,,,,,,,,,,,,,,
2024-09-05,100.00,682 846.00,703 331.50,NBKR,,,,,,,,,,,,,,,,
2024-09-06,31.1035,217 062.50,220 318.50,NBKR,,,,,,,,,,,,,,,,
2024-09-06,10.00,70 728.00,70 869.50,NBKR,,,,,,,,,,,,,,,,
2024-09-06,100.00,687 581.00,708 208.50,NBKR,,,,,,,,,,,,,,,,
2024-09-06,2.00,15 094.00,15 154.50,NBKR,,,,,,,,,,,,,,,,
2024-09-06,1.00,8 185.50,8 226.50,NBKR,,,,,,,,,,,,,,,,
2024-09-06,5.00,35 818.50,35 926.00,NBKR,,,,,,,,,,,,,,,,
2024-09-09,31.1035,216 701.00,219 951.50,NBKR,,,,,,,,,,,,,,,,
2024-09-09,10.00,70 611.50,70 752.50,NBKR,,,,,,,,,,,,,,,,
2024-09-09,100.00,686 419.00,707 011.50,NBKR,,,,,,,,,,,,,,,,
2024-09-09,2.00,15 071.00,15 131.00,NBKR,,,,,,,,,,,,,,,,
2024-09-09,1.00,8 174.00,8 214.50,NBKR,,,,,,,,,,,,,,,,
2024-09-09,5.00,35 760.50,35 867.50,NBKR,,,,,,,,,,,,,,,,
2024-09-10,1.00,8 156.50,8 197.00,NBKR,,,,,,,,,,,,,,,,
2024-09-10,2.00,15 036.00,15 096.00,NBKR,,,,,,,,,,,,,,,,
2024-09-10,5.00,35 673.00,35 780.00,NBKR,,,,,,,,,,,,,,,,
2024-09-10,10.00,70 436.50,70 577.50,NBKR,,,,,,,,,,,,,,,,
2024-09-10,31.1035,216 158.00,219 400.50,NBKR,,,,,,,,,,,,,,,,
2024-09-10,100.00,684 672.50,705 213.00,NBKR,,,,,,,,,,,,,,,,
2024-09-11,31.1035,216 714.00,219 964.50,NBKR,,,,,,,,,,,,,,,,
2024-09-11,10.00,70 615.50,70 756.50,NBKR,,,,,,,,,,,,,,,,
2024-09-11,100.00,686 459.50,707 053.00,NBKR,,,,,,,,,,,,,,,,
2024-09-11,2.00,15 071.50,15 132.00,NBKR,,,,,,,,,,,,,,,,
2024-09-11,5.00,35 762.50,35 870.00,NBKR,,,,,,,,,,,,,,,,
2024-09-11,1.00,8 174.00,8 215.00,NBKR,,,,,,,,,,,,,,,,
2024-09-12,1.00,8 178.00,8 219.00,NBKR,,,,,,,,,,,,,,,,
2024-09-12,2.00,15 079.50,15 140.00,NBKR,,,,,,,,,,,,,,,,
2024-09-12,5.00,35 782.00,35 889.50,NBKR,,,,,,,,,,,,,,,,
2024-09-12,10.00,70 655.00,70 796.00,NBKR,,,,,,,,,,,,,,,,
2024-09-12,31.1035,216 836.00,220 088.50,NBKR,,,,,,,,,,,,,,,,
2024-09-12,100.00,686 852.00,707 457.50,NBKR,,,,,,,,,,,,,,,,
2024-09-13,1.00,8 294.00,8 335.50,NBKR,,,,,,,,,,,,,,,,
2024-09-13,2.00,15 311.50,15 372.50,NBKR,,,,,,,,,,,,,,,,
2024-09-13,5.00,36 365.50,36 475.00,NBKR,,,,,,,,,,,,,,,,
2024-09-13,10.00,71 822.00,71 965.50,NBKR,,,,,,,,,,,,,,,,
2024-09-13,31.1035,220 460.50,223 767.50,NBKR,,,,,,,,,,,,,,,,
2024-09-13,100.00,698 505.00,719 460.00,NBKR,,,,,,,,,,,,,,,,
2024-09-16,100.00,707 979.50,729 219.00,NBKR,,,,,,,,,,,,,,,,
2024-09-16,10.00,72 771.00,72 916.50,NBKR,,,,,,,,,,,,,,,,
2024-09-16,31.1035,223 407.50,226 758.50,NBKR,,,,,,,,,,,,,,,,
2024-09-16,5.00,36 840.00,36 950.50,NBKR,,,,,,,,,,,,,,,,
2024-09-16,1.00,8 388.50,8 430.50,NBKR,,,,,,,,,,,,,,,,
2024-09-16,2.00,15 500.00,15 562.00,NBKR,,,,,,,,,,,,,,,,
2024-09-17,1.00,8 422.50,8 464.50,NBKR,,,,,,,,,,,,,,,,
2024-09-17,2.00,15 568.00,15 630.00,NBKR,,,,,,,,,,,,,,,,
2024-09-17,5.00,37 011.00,37 122.00,NBKR,,,,,,,,,,,,,,,,
2024-09-17,10.00,73 112.00,73 258.50,NBKR,,,,,,,,,,,,,,,,
2024-09-17,31.1035,224 467.50,227 834.50,NBKR,,,,,,,,,,,,,,,,
2024-09-17,100.00,711 387.50,732 729.00,NBKR,,,,,,,,,,,,,,,,
2024-09-18,1.00,8 387.50,8 429.50,NBKR,,,,,,,,,,,,,,,,
2024-09-18,2.00,15 498.00,15 560.00,NBKR,,,,,,,,,,,,,,,,
2024-09-18,5.00,36 835.00,36 945.50,NBKR,,,,,,,,,,,,,,,,
2024-09-18,10.00,72 760.50,72 906.00,NBKR,,,,,,,,,,,,,,,,
2024-09-18,31.1035,223 375.00,226 726.00,NBKR,,,,,,,,,,,,,,,,
2024-09-18,100.00,707 875.50,729 112.00,NBKR,,,,,,,,,,,,,,,,
2024-09-19,100.00,705 070.50,726 222.50,NBKR,,,,,,,,,,,,,,,,
2024-09-19,10.00,72 479.50,72 624.50,NBKR,,,,,,,,,,,,,,,,
2024-09-19,31.1035,222 502.50,225 840.00,NBKR,,,,,,,,,,,,,,,,
2024-09-19,2.00,15 442.00,15 504.00,NBKR,,,,,,,,,,,,,,,,
2024-09-19,5.00,36 694.50,36 804.50,NBKR,,,,,,,,,,,,,,,,
2024-09-19,1.00,8 359.50,8 401.00,NBKR,,,,,,,,,,,,,,,,
2024-09-20,31.1035,219 740.50,223 036.50,NBKR,,,,,,,,,,,,,,,,
2024-09-20,10.00,71 680.00,71 823.50,NBKR,,,,,,,,,,,,,,,,
2024-09-20,100.00,701 674.00,722 724.00,NBKR,,,,,,,,,,,,,,,,
2024-09-20,2.00,15 456.00,15 518.00,NBKR,,,,,,,,,,,,,,,,
2024-09-20,1.00,8 366.50,8 408.50,NBKR,,,,,,,,,,,,,,,,
2024-09-20,5.00,36 729.50,36 840.00,NBKR,,,,,,,,,,,,,,,,
2024-09-23,1.00,8 445.50,8 488.00,NBKR,,,,,,,,,,,,,,,,
2024-09-23,2.00,15 614.50,15 677.00,NBKR,,,,,,,,,,,,,,,,
2024-09-23,5.00,37 128.00,37 239.50,NBKR,,,,,,,,,,,,,,,,
2024-09-23,10.00,72 477.50,72 622.00,NBKR,,,,,,,,,,,,,,,,
2024-09-23,31.1035,222 216.00,225 549.00,NBKR,,,,,,,,,,,,,,,,
2024-09-23,100.00,709 632.00,730 921.00,NBKR,,,,,,,,,,,,,,,,
2024-09-24,31.1035,224 276.00,227 640.50,NBKR,,,,,,,,,,,,,,,,
2024-09-24,100.00,716 256.00,737 743.50,NBKR,,,,,,,,,,,,,,,,
2024-09-24,10.00,73 140.50,73 287.00,NBKR,,,,,,,,,,,,,,,,
2024-09-24,5.00,37 460.00,37 572.50,NBKR,,,,,,,,,,,,,,,,
2024-09-24,2.00,15 746.50,15 809.50,NBKR,,,,,,,,,,,,,,,,
2024-09-24,1.00,8 511.50,8 554.00,NBKR,,,,,,,,,,,,,,,,
2024-09-25,1.00,8 525.50,8 568.00,NBKR,,,,,,,,,,,,,,,,
2024-09-25,2.00,15 774.00,15 837.00,NBKR,,,,,,,,,,,,,,,,
2024-09-25,5.00,37 529.50,37 642.00,NBKR,,,,,,,,,,,,,,,,
2024-09-25,10.00,73 280.00,73 426.50,NBKR,,,,,,,,,,,,,,,,
2024-09-25,31.1035,224 708.50,228 079.00,NBKR,,,,,,,,,,,,,,,,
2024-09-25,100.00,717 645.50,739 175.00,NBKR,,,,,,,,,,,,,,,,
2024-09-26,100.00,724 360.50,746 091.50,NBKR,,,,,,,,,,,,,,,,
2024-09-26,31.1035,226 797.00,230 199.00,NBKR,,,,,,,,,,,,,,,,
2024-09-26,10.00,73 952.50,74 100.50,NBKR,,,,,,,,,,,,,,,,
2024-09-26,1.00,8 592.00,8 635.00,NBKR,,,,,,,,,,,,,,,,
2024-09-26,2.00,15 907.50,15 971.50,NBKR,,,,,,,,,,,,,,,,
2024-09-26,5.00,37 865.50,37 979.50,NBKR,,,,,,,,,,,,,,,,
2024-09-27,31.1035,226 990.50,230 395.50,NBKR,,,,,,,,,,,,,,,,
2024-09-27,100.00,724 983.00,746 732.50,NBKR,,,,,,,,,,,,,,,,
2024-09-27,10.00,74 015.00,74 163.00,NBKR,,,,,,,,,,,,,,,,
2024-09-27,1.00,8 598.50,8 641.50,NBKR,,,,,,,,,,,,,,,,
2024-09-27,2.00,15 920.00,15 984.00,NBKR,,,,,,,,,,,,,,,,
2024-09-27,5.00,37 897.00,38 010.50,NBKR,,,,,,,,,,,,,,,,
2024-09-30,1.00,8 593.50,8 636.50,NBKR,,,,,,,,,,,,,,,,
2024-09-30,2.00,15 910.00,15 973.50,NBKR,,,,,,,,,,,,,,,,
2024-09-30,5.00,37 871.00,37 985.00,NBKR,,,,,,,,,,,,,,,,
2024-09-30,10.00,73 963.50,74 111.00,NBKR,,,,,,,,,,,,,,,,
2024-09-30,31.1035,226 830.50,230 233.00,NBKR,,,,,,,,,,,,,,,,
2024-09-30,100.00,724 468.50,746 203.00,NBKR,,,,,,,,,,,,,,,,
2024-10-01,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-01,100.00,715 864.50,737 340.50,NBKR,,,,,,,,,,,,,,,,
2024-10-01,31.1035,224 154.50,227 517.00,NBKR,,,,,,,,,,,,,,,,
2024-10-01,10.00,73 101.50,73 247.50,NBKR,,,,,,,,,,,,,,,,
2024-10-01,5.00,37 440.50,37 552.50,NBKR,,,,,,,,,,,,,,,,
2024-10-01,2.00,15 738.50,15 801.50,NBKR,,,,,,,,,,,,,,,,
2024-10-01,1.00,8 507.50,8 550.00,NBKR,,,,,,,,,,,,,,,,
2024-10-01,50,358 823.50,369 588.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
