Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Год
22.02.2022,5.00,29 174.50,29 262.00,2022
22.02.2022,10.00,54 392.50,54 501.50,2022
22.02.2022,31.1035,166 332.50,168 827.50,2022
22.02.2022,100.00,524 484.00,540 218.50,2022
21.02.2022,1.00,6 643.00,6 676.00,2022
21.02.2022,2.00,12 184.50,12 233.50,2022
21.02.2022,5.00,29 162.50,29 250.00,2022
21.02.2022,10.00,54 369.50,54 478.50,2022
21.02.2022,31.1035,166 260.50,168 754.50,2022
21.02.2022,100.00,524 252.50,539 980.00,2022
18.02.2022,1.00,6 642.50,6 675.50,2022
18.02.2022,2.00,12 184.00,12 232.50,2022
18.02.2022,5.00,29 160.50,29 248.00,2022
18.02.2022,10.00,54 365.50,54 474.00,2022
18.02.2022,31.1035,166 248.00,168 741.50,2022
18.02.2022,100.00,524 211.50,539 938.00,2022
17.02.2022,1.00,6 558.50,6 591.50,2022
17.02.2022,2.00,12 016.00,12 064.00,2022
17.02.2022,5.00,28 739.00,28 825.00,2022
17.02.2022,10.00,53 522.00,53 629.00,2022
17.02.2022,31.1035,163 629.00,166 083.50,2022
17.02.2022,100.00,515 792.00,531 265.50,2022
16.02.2022,1.00,6 520.50,6 553.00,2022
16.02.2022,2.00,11 939.50,11 987.00,2022
16.02.2022,5.00,28 546.00,28 631.50,2022
16.02.2022,10.00,53 136.00,53 242.50,2022
16.02.2022,31.1035,162 430.50,164 867.00,2022
16.02.2022,100.00,511 938.00,527 296.50,2022
15.02.2022,1.00,6 568.00,6 601.00,2022
15.02.2022,2.00,12 035.00,12 083.00,2022
15.02.2022,5.00,28 786.00,28 872.50,2022
15.02.2022,10.00,53 616.50,53 723.50,2022
15.02.2022,31.1035,163 922.00,166 380.50,2022
15.02.2022,100.00,516 733.50,532 235.50,2022
14.02.2022,1.00,6 472.50,6 505.00,2022
14.02.2022,2.00,11 844.00,11 891.00,2022
14.02.2022,5.00,28 305.50,28 390.50,2022
14.02.2022,10.00,52 655.00,53 018.50,2022
14.02.2022,31.1035,160 936.50,163 350.50,2022
14.02.2022,100.00,507 136.00,522 350.00,2022
11.02.2022,1.00,6 485.00,6 517.50,2022
11.02.2022,2.00,11 868.50,11 916.00,2022
11.02.2022,5.00,28 367.50,28 452.50,2022
11.02.2022,10.00,52 779.00,53 018.50,2022
11.02.2022,31.1035,161 321.00,163 741.00,2022
11.02.2022,100.00,508 371.50,523 622.50,2022
10.02.2022,1.00,6 464.50,6 496.50,2022
10.02.2022,2.00,11 827.50,11 875.00,2022
10.02.2022,5.00,28 264.50,28 349.00,2022
10.02.2022,10.00,52 573.00,53 018.50,2022
10.02.2022,31.1035,160 680.50,163 091.00,2022
10.02.2022,100.00,506 313.00,521 502.50,2022
09.02.2022,1.00,6 450.00,6 482.00,2022
09.02.2022,2.00,11 798.50,11 845.50,2022
09.02.2022,5.00,28 191.00,28 275.50,2022
09.02.2022,10.00,52 426.00,53 018.50,2022
09.02.2022,31.1035,160 224.50,162 627.50,2022
09.02.2022,100.00,504 845.50,519 991.00,2022
08.02.2022,1.00,6 425.50,6 458.00,2022
08.02.2022,2.00,11 750.00,11 797.00,2022
08.02.2022,5.00,28 069.50,28 153.50,2022
08.02.2022,10.00,52 183.50,53 018.50,2022
08.02.2022,31.1035,159 471.00,161 863.00,2022
08.02.2022,100.00,502 423.50,517 496.50,2022
07.02.2022,1.00,6 401.50,6 433.50,2022
07.02.2022,2.00,11 702.00,11 752.50,2022
07.02.2022,5.00,27 949.00,28 033.00,2022
07.02.2022,10.00,51 942.00,53 018.50,2022
07.02.2022,31.1035,158 722.00,161 102.50,2022
07.02.2022,100.00,500 015.50,515 016.00,2022
04.02.2022,1.00,6 368.00,6 399.50,2022
04.02.2022,2.00,11 634.50,11 752.50,2022
04.02.2022,5.00,27 778.50,27 971.00,2022
04.02.2022,10.00,51 601.50,53 018.50,2022
04.02.2022,31.1035,157 664.50,160 029.50,2022
04.02.2022,100.00,496 616.00,511 514.50,2022
03.02.2022,1.00,6 398.50,6 430.50,2022
03.02.2022,2.00,11 695.50,11 752.50,2022
03.02.2022,5.00,27 932.50,28 016.50,2022
03.02.2022,10.00,51 909.50,53 018.50,2022
03.02.2022,31.1035,158 621.00,161 000.50,2022
03.02.2022,100.00,499 691.50,514 682.00,2022
02.02.2022,1.00,6 388.50,6 420.50,2022
02.02.2022,2.00,11 675.50,11 752.50,2022
02.02.2022,5.00,27 881.50,27 971.00,2022
02.02.2022,10.00,51 807.50,53 018.50,2022
02.02.2022,31.1035,158 304.00,160 678.50,2022
02.02.2022,100.00,498 672.50,513 632.50,2022
01.02.2022,1.00,6 376.00,6 408.00,2022
01.02.2022,2.00,11 650.50,11 752.50,2022
01.02.2022,5.00,27 819.00,27 971.00,2022
01.02.2022,10.00,51 682.50,53 018.50,2022
01.02.2022,31.1035,157 916.00,160 284.50,2022
01.02.2022,100.00,497 424.00,512 347.00,2022
31.01.2022,1.00,6 356.50,6 388.50,2022
31.01.2022,2.00,11 612.00,11 752.50,2022
31.01.2022,5.00,27 723.00,27 971.00,2022
31.01.2022,10.00,51 489.50,53 018.50,2022
31.01.2022,31.1035,157 317.00,159 676.50,2022
31.01.2022,100.00,495 499.00,510 363.50,2022
28.01.2022,1.00,6 407.00,6 439.00,2022
28.01.2022,2.00,11 713.00,11 760.00,2022
28.01.2022,5.00,27 976.50,28 060.00,2022
28.01.2022,10.00,51 997.00,53 018.50,2022
28.01.2022,31.1035,158 892.00,161 275.50,2022
28.01.2022,100.00,500 562.00,515 579.00,2022
27.01.2022,1.00,6 486.00,6 518.50,2022
27.01.2022,2.00,11 871.00,11 918.50,2022
27.01.2022,5.00,28 373.50,28 459.00,2022
27.01.2022,10.00,52 791.50,53 018.50,2022
27.01.2022,31.1035,161 360.50,163 780.50,2022
27.01.2022,100.00,508 498.00,523 753.00,2022
26.01.2022,1.00,6 517.00,6 549.50,2022
26.01.2022,2.00,11 932.50,11 980.50,2022
26.01.2022,5.00,28 528.50,28 614.50,2022
26.01.2022,10.00,53 101.50,53 208.00,2022
26.01.2022,31.1035,162 323.00,164 757.50,2022
26.01.2022,100.00,511 592.50,526 940.50,2022
25.01.2022,1.00,6 474.50,6 506.50,2022
25.01.2022,2.00,11 847.50,11 895.00,2022
25.01.2022,5.00,28 314.50,28 399.50,2022
25.01.2022,10.00,52 673.00,53 018.50,2022
25.01.2022,31.1035,160 991.50,163 406.50,2022
25.01.2022,100.00,507 312.50,522 532.00,2022
24.01.2022,1.00,6 490.50,6 523.00,2022
24.01.2022,2.00,11 880.00,11 928.00,2022
24.01.2022,5.00,28 397.00,28 482.00,2022
24.01.2022,10.00,52 838.00,53 018.50,2022
24.01.2022,31.1035,161 505.00,163 927.50,2022
24.01.2022,100.00,508 963.00,524 232.00,2022
21.01.2022,1.00,6 511.00,6 543.50,2022
21.01.2022,2.00,11 920.50,11 968.50,2022
21.01.2022,5.00,28 498.50,28 584.00,2022
21.01.2022,10.00,53 041.50,53 147.50,2022
21.01.2022,31.1035,162 135.50,164 567.50,2022
21.01.2022,100.00,510 990.50,526 320.00,2022
20.01.2022,1.00,6 462.00,6 494.00,2022
20.01.2022,2.00,11 822.50,11 870.00,2022
20.01.2022,5.00,28 252.00,28 337.00,2022
20.01.2022,10.00,52 548.50,53 018.50,2022
20.01.2022,31.1035,160 604.50,163 013.50,2022
20.01.2022,100.00,506 068.00,521 250.00,2022
19.01.2022,1.00,6 435.00,6 467.50,2022
19.01.2022,2.00,11 769.00,11 816.00,2022
19.01.2022,5.00,28 117.00,28 201.50,2022
19.01.2022,10.00,52 278.00,53 018.50,2022
19.01.2022,31.1035,159 765.00,162 161.50,2022
19.01.2022,100.00,503 370.00,518 471.00,2022
18.01.2022,1.00,6 437.50,6 469.50,2022
18.01.2022,2.00,11 773.50,11 820.50,2022
18.01.2022,5.00,28 128.50,28 213.00,2022
18.01.2022,10.00,52 301.00,53 018.50,2022
18.01.2022,31.1035,159 837.00,162 234.50,2022
18.01.2022,100.00,503 600.50,518 708.50,2022
17.01.2022,1.00,6 450.00,6 482.00,2022
17.01.2022,2.00,11 798.50,11 845.50,2022
17.01.2022,5.00,28 191.50,28 276.00,2022
17.01.2022,10.00,52 427.00,53 018.50,2022
17.01.2022,31.1035,160 228.00,162 631.50,2022
17.01.2022,100.00,504 858.00,520 003.50,2022
15.01.2022,1.00,6 450.00,6 482.50,2022
15.01.2022,2.00,11 799.00,11 846.00,2022
15.01.2022,5.00,28 192.50,28 277.00,2022
15.01.2022,10.00,52 429.00,53 018.50,2022
15.01.2022,31.1035,160 233.50,162 637.00,2022
15.01.2022,100.00,504 875.00,520 021.00,2022
14.01.2022,1.00,6 444.00,6 476.50,2022
14.01.2022,2.00,11 787.00,11 834.00,2022
14.01.2022,5.00,28 162.50,28 247.00,2022
14.01.2022,10.00,52 369.00,53 018.50,2022
14.01.2022,31.1035,160 048.50,162 449.00,2022
14.01.2022,100.00,504 280.50,519 409.00,2022
13.01.2022,1.00,6 446.50,6 478.50,2022
13.01.2022,2.00,11 791.50,11 838.50,2022
13.01.2022,5.00,28 173.50,28 258.00,2022
13.01.2022,10.00,52 391.00,53 018.50,2022
13.01.2022,31.1035,160 116.00,162 517.50,2022
13.01.2022,100.00,504 497.00,519 632.00,2022
12.01.2022,1.00,6 406.50,6 439.00,2022
12.01.2022,2.00,11 712.00,11 759.00,2022
12.01.2022,5.00,27 974.00,28 058.00,2022
12.01.2022,10.00,51 992.50,53 018.50,2022
12.01.2022,31.1035,158 879.00,161 262.00,2022
12.01.2022,100.00,500 520.50,515 536.00,2022
11.01.2022,1.00,6 373.00,6 405.00,2022
11.01.2022,2.00,11 645.00,11 752.50,2022
11.01.2022,5.00,27 805.50,27 971.00,2022
11.01.2022,10.00,51 655.50,53 018.50,2022
11.01.2022,31.1035,157 831.50,160 199.00,2022
11.01.2022,100.00,497 153.00,512 067.50,2022
10.01.2022,1.00,6 369.00,6 400.50,2022
10.01.2022,2.00,11 636.50,11 752.50,2022
10.01.2022,5.00,27 783.50,27 971.00,2022
10.01.2022,10.00,51 611.50,53 018.50,2022
10.01.2022,31.1035,157 696.00,160 061.00,2022
10.01.2022,100.00,496 716.50,511 618.00,2022
29.12.2023,1.00,7 344.50,7 381.50,2023
29.12.2023,2.00,13 412.50,13 466.00,2023
29.12.2023,5.00,31 589.00,31 683.50,2023
29.12.2023,10.00,62 268.00,62 392.50,2023
29.12.2023,31.1035,190 790.50,193 652.00,2023
29.12.2023,100.00,603 115.50,621 209.00,2023
28.12.2023,1.00,7 317.00,7 353.50,2023
28.12.2023,2.00,13 357.00,13 410.00,2023
28.12.2023,5.00,31 448.50,31 543.00,2023
28.12.2023,10.00,61 987.50,62 111.50,2023
28.12.2023,31.1035,189 919.00,192 767.50,2023
28.12.2023,100.00,600 314.00,618 323.00,2023
27.12.2023,1.00,7 276.00,7 312.50,2023
27.12.2023,2.00,13 275.00,13 328.50,2023
27.12.2023,5.00,31 243.50,31 337.00,2023
27.12.2023,10.00,61 577.50,61 700.50,2023
27.12.2023,31.1035,188 645.50,191 475.00,2023
27.12.2023,100.00,596 219.00,614 105.50,2023
26.12.2023,1.00,7 286.50,7 323.00,2023
26.12.2023,2.00,13 296.00,13 349.00,2023
26.12.2023,5.00,31 295.50,31 389.50,2023
26.12.2023,10.00,61 682.00,61 805.00,2023
26.12.2023,31.1035,188 969.50,191 804.00,2023
26.12.2023,100.00,597 261.50,615 179.00,2023
25.12.2023,1.00,7 290.50,7 327.00,2023
25.12.2023,2.00,13 304.00,13 357.00,2023
25.12.2023,5.00,31 315.50,31 409.50,2023
25.12.2023,10.00,61 722.00,61 845.50,2023
25.12.2023,31.1035,189 094.00,191 930.50,2023
25.12.2023,100.00,597 662.50,615 592.50,2023
22.12.2023,1.00,7 228.50,7 264.50,2023
22.12.2023,2.00,13 180.00,13 233.00,2023
22.12.2023,5.00,31 004.50,31 097.50,2023
22.12.2023,10.00,61 099.00,61 221.50,2023
22.12.2023,31.1035,187 160.00,189 967.50,2023
22.12.2023,100.00,591 444.00,609 187.50,2023
21.12.2023,1.00,7 209.50,7 246.00,2023
21.12.2023,2.00,13 142.50,13 195.00,2023
21.12.2023,5.00,30 910.00,31 002.50,2023
21.12.2023,10.00,60 910.50,61 032.00,2023
21.12.2023,31.1035,186 573.50,189 372.50,2023
21.12.2023,100.00,589 559.00,607 246.00,2023
20.12.2023,1.00,7 236.00,7 272.50,2023
20.12.2023,2.00,13 195.50,13 248.00,2023
20.12.2023,5.00,31 042.50,31 135.50,2023
20.12.2023,10.00,61 175.50,61 298.00,2023
20.12.2023,31.1035,187 397.50,190 208.50,2023
20.12.2023,100.00,592 207.50,609 974.00,2023
19.12.2023,1.00,7 188.50,7 224.50,2023
19.12.2023,2.00,13 100.50,13 153.00,2023
19.12.2023,5.00,30 804.00,30 896.50,2023
19.12.2023,10.00,60 698.50,60 820.00,2023
19.12.2023,31.1035,185 916.00,188 705.00,2023
19.12.2023,100.00,587 444.50,605 068.00,2023
18.12.2023,1.00,7 211.50,7 247.50,2023
18.12.2023,2.00,13 146.00,13 198.50,2023
18.12.2023,5.00,30 918.50,31 011.00,2023
18.12.2023,10.00,60 927.00,61 049.00,2023
18.12.2023,31.1035,186 625.50,189 425.00,2023
18.12.2023,100.00,589 726.00,607 418.00,2023
15.12.2023,1.00,7 253.50,7 290.00,2023
15.12.2023,2.00,13 230.50,13 283.50,2023
15.12.2023,5.00,31 131.00,31 224.50,2023
15.12.2023,10.00,61 353.00,61 475.50,2023
15.12.2023,31.1035,187 948.00,190 767.00,2023
15.12.2023,100.00,593 977.00,611 796.50,2023
14.12.2023,1.00,7 080.00,7 115.50,2023
14.12.2023,2.00,12 883.50,12 935.00,2023
14.12.2023,5.00,30 257.50,30 348.50,2023
14.12.2023,10.00,59 606.00,59 725.00,2023
14.12.2023,31.1035,182 522.50,185 260.00,2023
14.12.2023,100.00,576 534.00,593 830.00,2023
13.12.2023,1.00,7 083.00,7 118.50,2023
13.12.2023,2.00,12 889.00,12 940.50,2023
13.12.2023,5.00,30 272.00,30 363.00,2023
13.12.2023,10.00,59 635.00,59 754.00,2023
13.12.2023,31.1035,182 613.00,185 352.00,2023
13.12.2023,100.00,576 825.00,594 129.50,2023
12.12.2023,1.00,7 099.50,7 135.00,2023
12.12.2023,2.00,12 922.50,12 974.00,2023
12.12.2023,5.00,30 355.50,30 446.50,2023
12.12.2023,10.00,59 802.00,59 921.50,2023
12.12.2023,31.1035,183 131.00,185 878.00,2023
12.12.2023,100.00,578 490.50,595 845.00,2023
11.12.2023,1.00,7 161.00,7 196.50,2023
11.12.2023,2.00,13 045.00,13 097.00,2023
11.12.2023,5.00,30 664.00,30 756.00,2023
11.12.2023,10.00,60 418.50,60 539.50,2023
11.12.2023,31.1035,185 047.00,187 822.50,2023
11.12.2023,100.00,584 650.00,602 189.50,2023
08.12.2023,1.00,7 214.50,7 250.50,2023
08.12.2023,2.00,13 152.50,13 205.00,2023
08.12.2023,5.00,30 934.50,31 027.50,2023
08.12.2023,10.00,60 959.50,61 081.50,2023
08.12.2023,31.1035,186 726.00,189 527.00,2023
08.12.2023,100.00,590 049.00,607 750.00,2023
07.12.2023,1.00,7 213.00,7 249.00,2023
07.12.2023,2.00,13 149.50,13 202.00,2023
07.12.2023,5.00,30 927.50,31 020.00,2023
07.12.2023,10.00,60 945.00,61 067.00,2023
07.12.2023,31.1035,186 681.50,189 481.50,2023
07.12.2023,100.00,589 905.00,607 602.50,2023
06.12.2023,1.00,7 204.00,7 240.00,2023
06.12.2023,2.00,13 131.50,13 184.00,2023
06.12.2023,5.00,30 881.50,30 974.50,2023
06.12.2023,10.00,60 854.00,60 975.50,2023
06.12.2023,31.1035,186 398.00,189 194.00,2023
06.12.2023,100.00,588 995.00,606 664.50,2023
05.12.2023,1.00,7 276.50,7 313.00,2023
05.12.2023,2.00,13 276.50,13 329.50,2023
05.12.2023,5.00,31 246.50,31 340.00,2023
05.12.2023,10.00,61 583.50,61 706.50,2023
05.12.2023,31.1035,188 663.50,191 493.50,2023
05.12.2023,100.00,596 277.50,614 166.00,2023
04.12.2023,1.00,7 258.50,7 295.00,2023
04.12.2023,2.00,13 240.50,13 293.50,2023
04.12.2023,5.00,31 156.00,31 249.50,2023
04.12.2023,10.00,61 403.00,61 525.50,2023
04.12.2023,31.1035,188 103.50,190 925.00,2023
04.12.2023,100.00,594 477.00,612 311.00,2023
01.12.2023,1.00,7 229.00,7 265.00,2023
01.12.2023,2.00,13 181.00,13 233.50,2023
01.12.2023,5.00,31 006.50,31 099.50,2023
01.12.2023,10.00,61 103.50,61 225.50,2023
01.12.2023,31.1035,187 173.00,189 980.50,2023
01.12.2023,100.00,591 485.00,609 229.50,2023
30.11.2023,1.00,7 253.50,7 289.50,2023
30.11.2023,2.00,13 230.00,13 283.00,2023
30.11.2023,5.00,31 129.50,31 223.00,2023
30.11.2023,10.00,61 349.50,61 472.50,2023
30.11.2023,31.1035,187 938.00,190 757.00,2023
30.11.2023,100.00,593 945.50,611 763.50,2023
29.11.2023,1.00,7 185.00,7 221.00,2023
29.11.2023,2.00,13 093.50,13 145.50,2023
29.11.2023,5.00,30 786.00,30 878.00,2023
29.11.2023,10.00,60 662.00,60 783.50,2023
29.11.2023,31.1035,185 802.50,188 589.50,2023
29.11.2023,100.00,587 079.50,604 692.00,2023
28.11.2023,1.00,7 146.50,7 182.50,2023
28.11.2023,2.00,13 016.50,13 068.50,2023
28.11.2023,5.00,30 592.50,30 684.00,2023
28.11.2023,10.00,60 275.00,60 395.50,2023
28.11.2023,31.1035,184 600.50,187 369.50,2023
28.11.2023,100.00,583 215.50,600 712.00,2023
27.11.2023,1.00,7 096.00,7 131.50,2023
27.11.2023,2.00,12 915.00,12 966.50,2023
27.11.2023,5.00,30 336.50,30 427.50,2023
27.11.2023,10.00,59 764.00,59 883.50,2023
27.11.2023,31.1035,183 013.00,185 758.00,2023
27.11.2023,100.00,578 111.50,595 455.00,2023
24.11.2023,1.00,7 085.00,7 120.50,2023
24.11.2023,2.00,12 893.50,12 945.50,2023
24.11.2023,5.00,30 283.50,30 374.50,2023
24.11.2023,10.00,59 657.50,59 777.00,2023
24.11.2023,31.1035,182 683.50,185 423.50,2023
24.11.2023,100.00,577 052.00,594 363.50,2023
23.11.2023,1.00,7 106.00,7 141.50,2023
23.11.2023,2.00,12 935.00,12 986.50,2023
23.11.2023,5.00,30 387.50,30 478.50,2023
23.11.2023,10.00,59 865.50,59 985.00,2023
23.11.2023,31.1035,183 328.50,186 078.50,2023
23.11.2023,100.00,579 126.00,596 500.00,2023
22.11.2023,1.00,7 136.50,7 172.50,2023
22.11.2023,2.00,12 996.50,13 048.50,2023
22.11.2023,5.00,30 542.50,30 634.00,2023
22.11.2023,10.00,60 175.50,60 295.50,2023
22.11.2023,31.1035,184 291.00,187 055.00,2023
22.11.2023,100.00,582 219.50,599 686.00,2023
21.11.2023,1.00,7 035.50,7 070.50,2023
21.11.2023,2.00,12 794.00,12 845.50,2023
21.11.2023,5.00,30 033.50,30 123.50,2023
21.11.2023,10.00,59 157.50,59 275.50,2023
21.11.2023,31.1035,181 129.50,183 846.50,2023
21.11.2023,100.00,572 056.00,589 217.50,2023
20.11.2023,1.00,7 071.00,7 106.50,2023
20.11.2023,2.00,12 865.50,12 917.00,2023
20.11.2023,5.00,30 213.00,30 304.00,2023
20.11.2023,10.00,59 517.00,59 636.00,2023
20.11.2023,31.1035,182 246.00,184 979.50,2023
20.11.2023,100.00,575 645.50,592 915.00,2023
17.11.2023,1.00,7 078.00,7 113.00,2023
17.11.2023,2.00,12 879.00,12 930.50,2023
17.11.2023,5.00,30 246.50,30 337.00,2023
17.11.2023,10.00,59 583.00,59 702.50,2023
17.11.2023,31.1035,182 452.00,185 189.00,2023
17.11.2023,100.00,576 308.50,593 597.50,2023
16.11.2023,1.00,7 017.50,7 052.50,2023
16.11.2023,2.00,12 758.50,12 809.50,2023
16.11.2023,5.00,29 943.00,30 033.00,2023
16.11.2023,10.00,58 976.50,59 094.50,2023
16.11.2023,31.1035,180 568.00,183 276.50,2023
16.11.2023,100.00,570 250.00,587 357.50,2023
15.11.2023,1.00,7 049.50,7 084.50,2023
15.11.2023,2.00,12 821.50,12 873.00,2023
15.11.2023,5.00,30 102.50,30 193.00,2023
15.11.2023,10.00,59 295.50,59 414.00,2023
15.11.2023,31.1035,181 559.00,184 282.00,2023
15.11.2023,100.00,573 436.50,590 639.50,2023
14.11.2023,1.00,6 941.00,6 975.50,2023
14.11.2023,2.00,12 605.00,12 655.50,2023
14.11.2023,5.00,29 557.50,29 646.00,2023
14.11.2023,10.00,58 205.50,58 322.00,2023
14.11.2023,31.1035,178 173.50,180 846.00,2023
14.11.2023,100.00,562 553.00,579 429.50,2023
13.11.2023,1.00,6 971.00,7 006.00,2023
13.11.2023,2.00,12 665.00,12 715.50,2023
13.11.2023,5.00,29 708.50,29 797.50,2023
13.11.2023,10.00,58 507.50,58 624.50,2023
13.11.2023,31.1035,179 111.50,181 798.00,2023
13.11.2023,100.00,565 568.00,582 535.00,2023
11.11.2023,1.00,6 971.00,7 006.00,2023
11.11.2023,2.00,12 665.00,12 715.50,2023
11.11.2023,5.00,29 708.50,29 797.50,2023
11.11.2023,10.00,58 507.50,58 624.50,2023
11.11.2023,31.1035,179 111.50,181 798.00,2023
11.11.2023,100.00,565 568.00,582 535.00,2023
10.11.2023,1.00,7 016.00,7 051.00,2023
10.11.2023,2.00,12 755.50,12 806.50,2023
10.11.2023,5.00,29 935.50,30 025.50,2023
10.11.2023,10.00,58 962.00,59 080.00,2023
10.11.2023,31.1035,180 522.50,183 230.50,2023
10.11.2023,100.00,570 105.00,587 208.50,2023
09.11.2023,1.00,7 021.50,7 056.50,2023
09.11.2023,2.00,12 766.50,12 817.50,2023
09.11.2023,5.00,29 963.00,30 053.00,2023
09.11.2023,10.00,59 016.50,59 134.50,2023
09.11.2023,31.1035,180 692.50,183 403.00,2023
09.11.2023,100.00,570 651.00,587 770.50,2023
03.11.2023,1.00,7 091.00,7 126.50,2023
03.11.2023,2.00,12 905.00,12 956.50,2023
03.11.2023,5.00,30 312.00,30 402.50,2023
03.11.2023,10.00,59 714.00,59 833.50,2023
03.11.2023,31.1035,182 858.50,185 601.50,2023
03.11.2023,100.00,577 614.50,594 943.00,2023
02.11.2023,1.00,7 098.50,7 134.00,2023
02.11.2023,2.00,12 920.50,12 972.50,2023
02.11.2023,5.00,30 351.50,30 442.50,2023
02.11.2023,10.00,59 793.00,59 912.50,2023
02.11.2023,31.1035,183 104.00,185 850.50,2023
02.11.2023,100.00,578 404.50,595 756.50,2023
01.11.2023,1.00,7 129.00,7 164.50,2023
01.11.2023,2.00,12 981.00,13 032.50,2023
01.11.2023,5.00,30 503.00,30 594.50,2023
01.11.2023,10.00,60 096.00,60 216.50,2023
01.11.2023,31.1035,184 045.00,186 805.50,2023
01.11.2023,100.00,581 428.50,598 871.50,2023
31.10.2023,1.00,7 131.00,7 166.50,2023
31.10.2023,2.00,12 985.00,13 037.00,2023
31.10.2023,5.00,30 513.00,30 604.50,2023
31.10.2023,10.00,60 116.50,60 237.00,2023
31.10.2023,31.1035,184 109.00,186 870.50,2023
31.10.2023,100.00,581 635.00,599 084.00,2023
30.10.2023,1.00,7 089.00,7 124.50,2023
30.10.2023,2.00,12 901.00,12 952.50,2023
30.10.2023,5.00,30 301.50,30 392.50,2023
30.10.2023,10.00,59 694.00,59 813.50,2023
30.10.2023,31.1035,182 796.00,185 538.00,2023
30.10.2023,100.00,577 413.50,594 736.00,2023
27.10.2023,1.00,7 066.50,7 101.50,2023
27.10.2023,2.00,12 855.50,12 907.00,2023
27.10.2023,5.00,30 188.00,30 278.50,2023
27.10.2023,10.00,59 466.50,59 585.50,2023
27.10.2023,31.1035,182 090.50,184 821.50,2023
27.10.2023,100.00,575 145.00,592 399.50,2023
26.10.2023,1.00,7 090.00,7 125.50,2023
26.10.2023,2.00,12 903.00,12 955.00,2023
26.10.2023,5.00,30 307.50,30 398.50,2023
26.10.2023,10.00,59 705.50,59 825.00,2023
26.10.2023,31.1035,182 831.50,185 574.00,2023
26.10.2023,100.00,577 528.50,594 854.50,2023
25.10.2023,1.00,7 034.00,7 069.00,2023
25.10.2023,2.00,12 791.00,12 842.00,2023
25.10.2023,5.00,30 025.00,30 115.00,2023
25.10.2023,10.00,59 140.50,59 258.50,2023
25.10.2023,31.1035,181 076.50,183 792.50,2023
25.10.2023,100.00,571 885.50,589 042.00,2023
24.10.2023,1.00,7 060.50,7 096.00,2023
24.10.2023,2.00,12 844.50,12 895.50,2023
24.10.2023,5.00,30 159.50,30 250.00,2023
24.10.2023,10.00,59 409.00,59 528.00,2023
24.10.2023,31.1035,181 911.50,184 640.50,2023
24.10.2023,100.00,574 570.50,591 807.50,2023
23.10.2023,1.00,7 105.00,7 140.50,2023
23.10.2023,2.00,12 933.00,12 984.50,2023
23.10.2023,5.00,30 382.00,30 473.50,2023
23.10.2023,10.00,59 855.00,59 974.50,2023
23.10.2023,31.1035,183 296.00,186 045.50,2023
23.10.2023,100.00,579 021.50,596 392.50,2023
20.10.2023,1.00,7 005.00,7 040.00,2023
20.10.2023,2.00,12 733.00,12 784.00,2023
20.10.2023,5.00,29 879.50,29 969.50,2023
20.10.2023,10.00,58 850.00,58 967.50,2023
20.10.2023,31.1035,180 174.50,182 877.00,2023
20.10.2023,100.00,568 985.50,586 055.00,2023
19.10.2023,1.00,7 011.00,7 046.00,2023
19.10.2023,2.00,12 745.50,12 796.50,2023
19.10.2023,5.00,29 910.50,30 000.50,2023
19.10.2023,10.00,58 911.50,59 029.50,2023
19.10.2023,31.1035,180 366.50,183 072.00,2023
19.10.2023,100.00,569 602.50,586 691.00,2023
18.10.2023,1.00,6 932.50,6 967.00,2023
18.10.2023,2.00,12 588.00,12 638.50,2023
18.10.2023,5.00,29 515.00,29 603.50,2023
18.10.2023,10.00,58 120.50,58 237.00,2023
18.10.2023,31.1035,177 910.00,180 579.00,2023
18.10.2023,100.00,561 705.50,578 557.00,2023
17.10.2023,1.00,6 895.00,6 929.50,2023
17.10.2023,2.00,12 513.00,12 563.50,2023
17.10.2023,5.00,29 326.50,29 414.50,2023
17.10.2023,10.00,57 743.50,57 859.00,2023
17.10.2023,31.1035,176 738.50,179 389.50,2023
17.10.2023,100.00,557 939.50,574 677.50,2023
16.10.2023,1.00,6 869.00,6 903.50,2023
16.10.2023,2.00,12 461.50,12 511.00,2023
16.10.2023,5.00,29 196.00,29 283.50,2023
16.10.2023,10.00,57 482.00,57 597.00,2023
16.10.2023,31.1035,175 926.50,178 565.50,2023
16.10.2023,100.00,555 329.00,571 988.50,2023
13.10.2023,1.00,6 768.50,6 802.50,2023
13.10.2023,2.00,12 260.50,12 309.50,2023
13.10.2023,5.00,28 690.50,28 776.50,2023
13.10.2023,10.00,56 471.50,57 484.50,2023
13.10.2023,31.1035,172 788.00,175 379.50,2023
13.10.2023,100.00,545 237.50,561 595.00,2023
12.10.2023,1.00,6 746.00,6 779.50,2023
12.10.2023,2.00,12 214.50,12 263.50,2023
12.10.2023,5.00,28 575.50,28 661.50,2023
12.10.2023,10.00,56 241.50,57 484.50,2023
12.10.2023,31.1035,172 075.00,174 727.50,2023
12.10.2023,100.00,542 945.50,559 233.50,2023
11.10.2023,1.00,6 705.00,6 738.50,2023
11.10.2023,2.00,12 133.50,12 182.00,2023
11.10.2023,5.00,28 371.50,28 456.50,2023
11.10.2023,10.00,55 833.50,57 484.50,2023
11.10.2023,31.1035,170 807.50,174 727.50,2023
11.10.2023,100.00,538 871.50,555 037.50,2023
10.10.2023,1.00,6 672.50,6 706.00,2023
